2277915,1066567,D,BOLETO,12,2017-05-09 21:00:00,2017-12-09 22:00:00
2277917,1095388,D,BOLETO,12,2017-05-09 21:00:00,2017-05-17 21:00:00
2277928,1128631,D,CARTAO DE CREDITO,12,2017-05-09 21:00:00,2017-05-09 21:00:00
2277943,1108810,D,BOLETO,12,2017-05-01 21:00:00,2017-12-09 22:00:00
2277944,1074913,D,BOLETO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277945,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277946,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277947,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277948,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277949,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277954,1083204,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277960,1081024,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277963,1074652,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277967,1132716,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277972,1099250,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277979,1081748,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2277985,1132393,A,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2278001,1108850,D,BOLETO,12,2017-05-02 21:00:00,2017-05-02 21:00:00
2278006,1077596,D,BOLETO,12,2017-05-02 21:00:00,2017-05-02 21:00:00
2278016,1075586,D,CARTAO DE CREDITO,12,2017-05-02 21:00:00,2017-12-09 22:00:00
2278037,1107425,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2278045,1096336,D,BOLETO,12,2017-05-03 21:00:00,2017-12-09 22:00:00
2278047,1108888,A,CARTAO DE CREDITO,12,2019-05-05 21:00:00,2020-05-05 21:00:00
2278049,1090936,D,CARTAO DE CREDITO,12,2016-12-15 22:00:00,2017-12-14 22:00:00
2278054,1067301,D,BOLETO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2278060,1108897,A,CARTAO DE CREDITO,12,2018-05-04 21:00:00,2019-05-04 21:00:00
2278068,1069417,D,CARTAO DE CREDITO,12,2019-05-05 21:00:00,2020-05-05 21:00:00
2278081,1081395,D,BOLETO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2278098,1131464,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2278118,1092397,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-17 21:00:00
2278119,1070558,A,BOLETO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2278121,1084366,D,CARTAO DE CREDITO,12,2019-05-06 21:00:00,2020-05-06 21:00:00
2278135,1108947,D,BOLETO,12,2018-05-05 21:00:00,2019-05-05 21:00:00
2278137,1089263,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-17 21:00:00
2278140,1108587,A,BOLETO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2278141,1069061,D,CARTAO DE CREDITO,12,2019-05-06 21:00:00,2020-05-06 21:00:00
2278143,1101704,A,BOLETO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2278146,1108957,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2278149,1108959,A,BOLETO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2278152,1101598,A,BOLETO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
